'2', 7.3126
'3', 10.6895
'2', 13.3931
'1', 16.6085
'3', 19.8562
'2', 23.5045
'1', 26.1284
'3', 28.8968
'3', 31.4565
'1', 34.3680
'3', 37.0880
'1', 39.8083
'1', 42.3198
'2', 45.0885
'1', 47.5839
'2', 50.5128
'1', 53.3445
'3', 56.1291
'3', 58.9121
'2', 61.9207
'2', 64.4799
'3', 67.1045
'3', 69.8242
'1', 72.9284
'1', 75.6324
'3', 78.2399
'2', 81.2961
'2', 84.1596
'2', 87.0077
'1', 89.6807
