'1', 4.3670
'3', 7.3597
'2', 10.4791
'2', 13.1679
'2', 15.9351
'3', 19.0877
'3', 21.9201
'3', 25.1523
'1', 28.4794
'3', 31.1992
'1', 34.1281
'2', 36.9122
'1', 39.6799
'2', 42.6077
'3', 45.2959
'1', 48.0001
'2', 50.1761
'1', 53.2317
'1', 56.2875
'1', 59.1195
'3', 62.6552
'1', 65.8077
'3', 68.7518
'2', 71.6797
'2', 74.6078
'1', 77.5678
'3', 80.3520
'3', 83.1999
'2', 86.0957
'2', 88.7512
