'1', 5.1838
'3', 9.8083
'3', 14.1926
'3', 19.6154
'1', 24.3840
'3', 28.3518
'3', 31.2804
'2', 35.8084
'3', 39.9039
'1', 43.9681
'3', 48.5443
'3', 51.3118
'2', 54.4001
'1', 58.6883
'2', 63.8085
'2', 69.3278
'1', 72.8482
'2', 76.6722
'1', 80.7524
'1', 85.6001
'2', 89.7605
'2', 94.8323
'3', 98.7842
'2', 104.0004
'2', 108.0966
'3', 113.8720
'1', 118.6401
'1', 121.8234
'1', 125.2325
'2', 130.0802
