'3', 4.6401
'2', 8.3685
'1', 11.8400
'2', 14.7361
'3', 18.0645
'2', 21.2005
'2', 24.1438
'3', 27.8086
'1', 31.3765
'1', 34.3529
'2', 37.7452
'1', 40.9280
'3', 44.4327
'1', 47.4883
'3', 50.9441
'1', 54.5928
'3', 57.8887
'3', 61.0397
'1', 65.2799
'2', 68.9605
'3', 72.5281
'2', 76.2882
'2', 79.6640
'1', 82.8325
'1', 85.6813
'3', 88.2730
'3', 92.0805
'2', 96.0015
'1', 99.1368
'2', 103.1845
