'1', 6.4318
'2', 11.4560
'3', 15.5843
'2', 20.3520
'1', 24.2882
'3', 29.2641
'1', 34.3360
'3', 38.0323
'3', 41.9196
'3', 46.2086
'2', 50.7678
'1', 54.9123
'2', 59.4249
'2', 62.8969
'3', 66.8004
'3', 70.0156
'2', 74.5764
'1', 78.3206
'2', 81.8084
'2', 85.3118
'3', 88.9285
'2', 92.4959
'1', 95.9362
'3', 99.7126
'3', 103.8086
'2', 107.8564
'1', 110.9120
'1', 114.4644
'1', 118.7363
'1', 122.4795
