'3', 8.2727
'3', 11.9686
'3', 15.6804
'2', 19.3134
'1', 22.7693
'2', 25.9691
'2', 28.5285
'3', 31.1362
'2', 33.8565
'1', 36.3203
'1', 38.8818
'2', 41.3926
'3', 43.9847
'2', 46.2242
'1', 48.5763
'1', 50.7369
'3', 52.9288
'1', 55.5367
'3', 58.3048
'3', 60.4008
'3', 63.0246
'3', 65.7291
'1', 68.3360
'1', 70.8008
'1', 73.1847
'2', 75.6960
'2', 78.1611
'2', 80.6574
'2', 83.2002
'1', 85.3292
