'2', 4.4147
'3', 7.6154
'3', 10.9589
'1', 14.5433
'3', 18.0632
'3', 22.1440
'1', 26.5430
'2', 30.8154
'1', 33.6473
'3', 37.5030
'2', 41.3434
'2', 45.1832
'3', 49.1830
'1', 52.8471
'3', 56.9116
'2', 60.9919
'1', 65.4877
'1', 70.5912
'3', 74.5761
'3', 79.6315
'1', 85.5193
'2', 89.6636
'1', 94.1907
'2', 97.9673
'2', 100.3033
'1', 102.7836
'2', 106.3197
'1', 109.5033
'2', 112.4473
'3', 116.0786
